run,problem,feature,is_real,reason,final_score_adj,global_score,perm_selection_rate,drop_selection_rate,stability_pass,null_margin,disagreement,gap_filtered,drop_veto,bootstrap_freq,bootstrap_filtered,bootstrap_rescued
run_six_hump_camel_20260330_165541_485491_3673,six_hump_camel,x2,True,weighted_vote_pass,0.8558701877380746,0.8919999999999999,0.8912499999999999,0.8962499999999999,True,0.1653713541666666,0.005,False,False,1.0,,
run_six_hump_camel_20260330_165541_485491_3673,six_hump_camel,d3,False,weighted_vote_pass,0.8156501792687889,0.8467499999999999,0.8749999999999999,0.6866666666666666,True,0.1427135416666667,0.1883333333333332,False,False,1.0,,
run_six_hump_camel_20260330_165941_942023_5886,six_hump_camel,x1,True,weighted_vote_pass,0.94989894401926,0.976875,0.975,0.9875,True,0.194396875,0.0125,False,False,1.0,,
run_six_hump_camel_20260330_165941_942023_5886,six_hump_camel,x2,True,weighted_vote_pass,0.797840083471787,0.8324687499999999,0.8637499999999999,0.6552083333333332,True,0.0432645833333332,0.2085416666666667,False,False,0.9333333333333332,,
run_six_hump_camel_20260330_165941_942023_5886,six_hump_camel,d2,False,weighted_vote_pass,0.7821258584455667,0.8215729166666667,0.8354166666666667,0.7431249999999999,True,0.0421973958333334,0.0922916666666667,False,False,0.8,,
run_six_hump_camel_20260330_170523_882284_d92e,six_hump_camel,x2,True,weighted_vote_pass,0.8431867646289419,0.8916249999999999,0.8987499999999999,0.85125,True,0.1633869791666666,0.0474999999999999,False,False,0.9333333333333332,,
run_six_hump_camel_20260330_170523_882284_d92e,six_hump_camel,x1,True,weighted_vote_pass,0.8029630074181596,0.878875,0.865,0.9575,True,0.1329411458333333,0.0924999999999999,False,False,1.0,,
run_six_hump_camel_20260330_170523_882284_d92e,six_hump_camel,d2,False,weighted_vote_pass,0.7102394192363831,0.7778333333333333,0.7945833333333333,0.6829166666666666,True,0.0359630208333333,0.1116666666666666,False,False,1.0,,
run_six_hump_camel_20260330_171236_552803_028f,six_hump_camel,x2,True,weighted_vote_pass,0.8701795882257481,0.9025,0.8987499999999999,0.92375,True,0.1231541666666666,0.025,False,False,1.0,,
run_six_hump_camel_20260330_171236_552803_028f,six_hump_camel,x1,True,weighted_vote_pass,0.859977491655508,0.9021249999999998,0.905,0.8858333333333334,True,0.1245302083333332,0.0191666666666665,False,False,0.9333333333333332,,
run_six_hump_camel_20260330_171236_552803_028f,six_hump_camel,d3,False,weighted_vote_pass,0.6698924520352031,0.7498333333333332,0.7795833333333333,0.58125,True,-0.0060269270833334,0.1983333333333332,False,False,0.8666666666666667,,
run_six_hump_camel_20260330_171456_751021_a549,six_hump_camel,x1,True,weighted_vote_pass,0.9423750354048436,0.960625,0.95875,0.97125,True,0.1589635416666668,0.0124999999999999,False,False,1.0,,
run_six_hump_camel_20260330_171456_751021_a549,six_hump_camel,d3,False,weighted_vote_pass,0.7043455114405978,0.7550937499999999,0.7762499999999999,0.6352083333333333,True,-0.072611848958333,0.1410416666666666,False,False,0.8666666666666667,,
run_six_hump_camel_20260331_102242_366036_cfa1,six_hump_camel,x1,True,weighted_vote_pass,0.9568479872554452,0.9703125,0.9675,0.98625,True,0.2553463541666666,0.01875,False,False,1.0,,
run_six_hump_camel_20260331_102242_366036_cfa1,six_hump_camel,x2,True,weighted_vote_pass,0.8558701877380746,0.8919999999999999,0.8912499999999999,0.8962499999999999,True,0.1653713541666666,0.005,False,False,1.0,,
run_six_hump_camel_20260331_102242_366036_cfa1,six_hump_camel,d3,False,weighted_vote_pass,0.8156501792687889,0.8467499999999999,0.8749999999999999,0.6866666666666666,True,0.1427135416666667,0.1883333333333332,False,False,1.0,,
run_six_hump_camel_20260331_102641_594202_5321,six_hump_camel,x1,True,weighted_vote_pass,0.94989894401926,0.976875,0.975,0.9875,True,0.194396875,0.0125,False,False,1.0,,
run_six_hump_camel_20260331_102641_594202_5321,six_hump_camel,x2,True,weighted_vote_pass,0.797840083471787,0.8324687499999999,0.8637499999999999,0.6552083333333332,True,0.0432645833333332,0.2085416666666667,False,False,0.9333333333333332,,
run_six_hump_camel_20260331_102641_594202_5321,six_hump_camel,d2,False,weighted_vote_pass,0.7821258584455667,0.8215729166666667,0.8354166666666667,0.7431249999999999,True,0.0421973958333334,0.0922916666666667,False,False,0.8,,
run_six_hump_camel_20260331_103222_024740_a8d6,six_hump_camel,x2,True,weighted_vote_pass,0.8431867646289419,0.8916249999999999,0.8987499999999999,0.85125,True,0.1633869791666666,0.0474999999999999,False,False,0.9333333333333332,,
run_six_hump_camel_20260331_103222_024740_a8d6,six_hump_camel,x1,True,weighted_vote_pass,0.8029630074181596,0.878875,0.865,0.9575,True,0.1329411458333333,0.0924999999999999,False,False,1.0,,
run_six_hump_camel_20260331_103222_024740_a8d6,six_hump_camel,d2,False,weighted_vote_pass,0.7102394192363831,0.7778333333333333,0.7945833333333333,0.6829166666666666,True,0.0359630208333333,0.1116666666666666,False,False,1.0,,
run_six_hump_camel_20260331_103934_382789_45cc,six_hump_camel,x2,True,weighted_vote_pass,0.8701795882257481,0.9025,0.8987499999999999,0.92375,True,0.1231541666666666,0.025,False,False,1.0,,
run_six_hump_camel_20260331_103934_382789_45cc,six_hump_camel,x1,True,weighted_vote_pass,0.859977491655508,0.9021249999999998,0.905,0.8858333333333334,True,0.1245302083333332,0.0191666666666665,False,False,0.9333333333333332,,
run_six_hump_camel_20260331_103934_382789_45cc,six_hump_camel,d3,False,weighted_vote_pass,0.6698924520352031,0.7498333333333332,0.7795833333333333,0.58125,True,-0.0060269270833334,0.1983333333333332,False,False,0.8666666666666667,,
run_six_hump_camel_20260331_104153_849923_ccc8,six_hump_camel,x1,True,weighted_vote_pass,0.9423750354048436,0.960625,0.95875,0.97125,True,0.1589635416666668,0.0124999999999999,False,False,1.0,,
run_six_hump_camel_20260331_104153_849923_ccc8,six_hump_camel,d3,False,weighted_vote_pass,0.7043455114405978,0.7550937499999999,0.7762499999999999,0.6352083333333333,True,-0.072611848958333,0.1410416666666666,False,False,0.8666666666666667,,
run_six_hump_camel_20260331_105432_870167_3d95,six_hump_camel,x1,True,weighted_vote_pass,0.977201302633323,0.9968125,0.99625,1.0,True,0.3440875,0.00375,False,False,1.0,,
run_six_hump_camel_20260331_105818_292454_901a,six_hump_camel,x1,True,weighted_vote_pass,0.9724642889713178,0.9875625,0.98625,0.995,True,0.2554973958333333,0.00875,False,False,1.0,,
run_six_hump_camel_20260331_105818_292454_901a,six_hump_camel,x2,True,weighted_vote_pass,0.910852463834216,0.9280625,0.92875,0.9241666666666666,True,0.2067255208333333,0.0045833333333332,False,False,1.0,,
run_six_hump_camel_20260331_105818_292454_901a,six_hump_camel,d2,False,weighted_vote_pass,0.6024249231020227,0.6809999999999998,0.7124999999999999,0.5025,True,-0.0316620572916667,0.2099999999999999,False,False,1.0,,
run_six_hump_camel_20260331_111556_514746_d714,six_hump_camel,x2,True,weighted_vote_pass,0.8734239369549396,0.8841249999999998,0.8812499999999999,0.9004166666666666,True,0.1309604166666664,0.0191666666666667,False,False,1.0,,
run_six_hump_camel_20260331_111556_514746_d714,six_hump_camel,x1,True,weighted_vote_pass,0.8635762685704845,0.9089375,0.915,0.8745833333333333,True,0.1490916666666668,0.0404166666666666,False,False,1.0,,
run_six_hump_camel_20260331_111556_514746_d714,six_hump_camel,d2,False,weighted_vote_pass,0.8160532391605774,0.8756041666666666,0.8854166666666666,0.82,True,0.1352411458333333,0.0654166666666666,False,False,1.0,,
run_six_hump_camel_20260331_155336_341004_c0b8,six_hump_camel,x1,True,weighted_vote_pass,0.9568479872554452,0.9703125,0.9675,0.98625,True,0.2553463541666666,0.01875,False,False,1.0,,
run_six_hump_camel_20260331_155336_341004_c0b8,six_hump_camel,x2,True,weighted_vote_pass,0.8558701877380746,0.8919999999999999,0.8912499999999999,0.8962499999999999,True,0.1653713541666666,0.005,False,False,1.0,,
