run_root,problem,selected,sel_count,dummy_count,fi_real_only_success,fi_all_real_included,fi_final_score_threshold,fi_global_score_floor,fi_stability_rule_very_low_data,fi_stability_perm_min_rate_very_low_data,fi_stability_drop_min_rate_very_low_data,fi_stability_rule_normal,fi_gap_filter_enabled,fi_gap_threshold_very_low_data,fi_gap_global_floor,fi_gap_min_retain,fi_drop_veto_enabled,fi_drop_veto_threshold,fi_disagreement_penalty_scale,fi_disagreement_threshold,fi_null_enabled,fi_null_mode,fi_null_quantile,fi_null_alpha_low_data,fi_bootstrap_enabled,fi_bootstrap_min_freq,fi_bootstrap_rescue_global_floor,fi_perm_var_penalty_very_low_data_scale,perm_repeats,perm_min_pass_rate,fi_drop_min_pass_rate,fi_drop_epsilon,fi_drop_min_pass_rate_very_low_data,fi_drop_epsilon_very_low_data,cv_low_data_np_ratio
result\past\additional=True\run_six_hump_camel_20260401_105635_622303_71a8,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_105846_152012_ab8d,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_110103_169140_8a55,six_hump_camel,x1,1,0,0,0,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_110253_033583_4dbf,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_110442_920406_fd57,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_110635_405956_acb2,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_110844_480554_e59c,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_111041_766922_8f07,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_132122_778411_a45f,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_132336_756266_16b0,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_132509_232123_eafd,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_132707_075156_c101,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_132856_344635_3d09,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_133054_683315_9161,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_133223_347692_bbc7,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_133412_234714_fd72,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_133540_803182_0bac,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_133723_203374_b500,six_hump_camel,"d3,x1,x2",3,1,0,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_133907_000379_bedc,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_134118_635590_608e,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_134303_254559_710a,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_134505_502762_df98,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_134650_927081_c553,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_134829_909958_f497,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_135008_684251_1b8d,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_135146_115825_174c,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_135359_259781_5aba,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_135618_161388_a00c,six_hump_camel,x1,1,0,0,0,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_135810_772854_5788,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_140003_506683_569b,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_140158_361970_0ab1,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_140411_264029_a44e,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_140612_178410_a162,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_185812_679228_476e,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_190008_645484_e82b,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_190152_655807_7527,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_190330_650331_bd8f,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_190530_489201_756d,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_190742_685828_f097,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_191004_866491_0a7c,six_hump_camel,x1,1,0,0,0,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_191222_250058_691e,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_191409_936662_7eff,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_191539_872248_65a1,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_191715_604039_3596,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_191921_454144_e888,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_192130_636116_1a4a,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_192315_254735_6b9c,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_192521_818647_2211,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_192714_391000_0913,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_192901_584218_8010,six_hump_camel,"d3,x1",2,1,0,0,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_193105_695926_270f,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_193301_604869_c66d,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_193448_589157_03df,six_hump_camel,x1,1,0,0,0,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_193702_954089_bc99,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_193842_810558_4367,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_194047_792258_ec64,six_hump_camel,x1,1,0,0,0,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_194240_494630_9f98,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_six_hump_camel_20260401_194409_977644_46cc,six_hump_camel,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.79,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_084315_926598_7346,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_084504_573854_d444,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_091924_776063_8810,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_092123_334208_099a,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_092332_343203_bab4,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_092538_456853_19ea,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_092736_725273_2ba0,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_092938_433296_de70,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_093132_050286_e7c3,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_093336_948449_4d98,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_093519_358263_deb0,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_093723_454146_86a6,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_093918_663317_d28b,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_094054_118891_4d93,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_094301_966951_47e7,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_094449_083954_de3c,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_094648_148109_b945,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_094840_500133_d0d0,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_095045_582393_e45e,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_095251_835559_25da,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_095439_797138_a249,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_095622_924543_f3f6,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_095827_589147_7397,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_100032_648469_0fb6,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_cantilever_beam_20260327_100247_273561_6cbd,cantilever_beam,"H,b1,b2,h1",4,0,1,1,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_cantilever_beam_20260326_172913_693078_6d9b\run_goldstein_price_20260327_100449_114842_92f3,goldstein_price,x2,1,0,0,0,0.55,0.25,and,0.6,0.3,or,,,,,True,0.03,0.55,0.25,True,soft,0.85,0.3,True,0.7,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
